0; 13
404550; 1
2167201; 1
156256; 1
537483; 1
332864; 1
181358; 2
623814; 1
411209; 1
487828; 1
901243; 1
63865; 2
2924209; 1

8418433; 1
7409778; 2
7582071; 1
3507761; 2
6392420; 1
5443420; 1
5908296; 2
5767245; 1
6598525; 1
5770818; 1
4976208; 1
8791462; 1
5043564; 2
7461200; 1
4932201; 1
5284726; 1
5259638; 1
4123158; 2
5492859; 1
5474937; 1
6318411; 2
4177683; 2
7885654; 1
7504733; 1
4180238; 4
5081214; 1
2783262; 4
7215194; 1
7589446; 4
4657265; 3
6340696; 2
3558671; 2
5768034; 1
5318506; 1
6769702; 1
6810146; 1
5060357; 1
5019654; 1
6668585; 1
4352783; 2
5500162; 1
4167018; 1
6841407; 1
7211272; 1
4832303; 1
5532988; 2
5078562; 1
7870472; 1
8227852; 1
8077064; 1
4104523; 4
5022777; 1
4212022; 2
4868156; 1
5583400; 2
5025074; 2
8538370; 2
7420659; 1
6344419; 2
6116568; 2
5234115; 1
6677738; 1
4698312; 2
5897166; 1
3861922; 2
4692446; 1
4387800; 3
3936416; 2
4112799; 2
4431586; 1
5043439; 1
5013225; 1
7691216; 1
5456372; 1
4966124; 1
5965808; 1
5660669; 1
8239825; 1
4106128; 2
5383139; 1
5240314; 1
4652785; 1
4702716; 1
5269739; 1
4434685; 1
4848375; 2
8297406; 1
5022860; 2
6484646; 1
5030280; 1
5747859; 2
8086462; 1
7220648; 1
4182008; 2
8157366; 1
4433294; 2
3937777; 1
4701334; 1
3555047; 1
5033631; 2
5282691; 1
4705424; 1
4113127; 1
5027216; 1
4123870; 6
7533203; 1
7826580; 1
4430249; 2
5326010; 1
4124880; 1
4353453; 1
3033822; 2
3688136; 1
8844407; 1
9742693; 2
6204079; 1
8110477; 1
4178633; 1
5012154; 2
7469960; 1
4124868; 3
4996535; 1
5461672; 1
4166080; 2
