0.0;18
2.065643310546875;1
2.2789764404296875;2
12.10150146484375;1
16.364654541015625;2
72.10134887695312;1
97.39907836914062;1
130.31858825683594;1
146.04754638671875;1
394.8377685546875;1
400.3164825439453;1
427.8736572265625;1
764.0769805908203;1
1557.7328033447266;1

2564.9725189208984;2
2817.1414184570312;2
2837.820999145508;2
3578.1180114746094;2
3899.387908935547;2
4400.336486816406;2
4458.942886352539;2
4712.57829284668;2
5010.094680786133;1
5069.550811767578;1
5110.130126953125;4
5269.955718994141;1
5328.413009643555;1
5754.169189453125;2
5779.703994750977;1
5858.379638671875;2
5863.614761352539;1
5926.6346435546875;1
6009.645599365234;1
6024.729217529297;1
6073.538162231445;1
6075.079986572266;2
6084.874359130859;2
6095.287445068359;1
6109.787139892578;4
6120.441955566406;2
6158.536056518555;2
6162.970748901367;1
6163.950103759766;4
6195.718017578125;6
6202.568542480469;3
6317.310485839844;2
6367.911895751953;1
6405.835556030273;1
6406.918701171875;2
6415.714691162109;1
6444.98469543457;2
6454.002059936523;1
6623.605041503906;1
6717.707077026367;2
6725.907852172852;1
6729.747772216797;3
6815.477340698242;4
6818.365173339844;2
6871.207992553711;3
7773.300476074219;2
7785.171142578125;1
8041.779296875;1
8056.284576416016;1
8220.022689819336;2
8223.75830078125;1
8228.511352539062;2
8232.221054077148;1
8498.552520751953;2
8510.343933105469;1
8613.026718139648;1
8615.347763061523;1
8631.514144897461;1
8766.994171142578;1
9100.502243041992;2
9116.155746459961;1
9133.183303833008;1
9152.294494628906;1
9166.573486328125;1
9196.970581054688;2
9197.223281860352;1
9198.43000793457;2
9200.267822265625;2
9200.611618041992;1
9259.249755859375;1
9301.488296508789;1
9388.514450073242;4
9418.545532226562;1
9650.698944091797;1
9688.689971923828;1
9737.16259765625;2
9740.683212280273;1
9747.905319213867;1
9858.223892211914;1
10051.811569213867;1
10057.14501953125;1
10092.042266845703;1
10102.954315185547;1
10187.654373168945;1
10211.957748413086;1
10214.837371826172;1
10248.353012084961;1
10366.404067993164;1
10381.354415893555;1
10508.572814941406;2
10518.781188964844;1
10545.341873168945;4
10593.02114868164;1
10623.026992797852;4
10937.283187866211;1
11105.008666992188;1
11200.78695678711;1
11380.009490966797;1
11403.89144897461;1
11532.756713867188;4
11591.180633544922;1
11722.997940063477;3
11746.180465698242;3
11776.741104125977;1
11795.63916015625;1
11796.562271118164;1
11911.27995300293;1
12126.28579711914;4
12126.826309204102;1
12150.335708618164;1
12166.044311523438;1
12451.733947753906;4
12609.025985717773;1
13119.567321777344;4
13122.76123046875;2
13249.837890625;1
13791.419692993164;1
13997.813568115234;1
14102.480026245117;2
14237.530288696289;2
14288.197448730469;1
14613.146499633789;1
14734.85107421875;1
14742.811218261719;4
15168.166107177734;1
15557.810836791992;1
17100.887298583984;1
17273.081161499023;1
17363.896087646484;1
17995.61553955078;1
18402.546127319336;1
18637.827575683594;1
18664.043701171875;1
19211.60809326172;1
19307.710357666016;1
19398.97833251953;2
19664.81573486328;1
19687.42071533203;1
19800.80014038086;4
20189.18263244629;1
20412.14633178711;1
20462.756240844727;1
20614.1241607666;1
20868.28692626953;1
20978.92010498047;4
21087.066787719727;1
21246.928741455078;1
21455.812622070312;1
22022.781372070312;1
22032.769744873047;1
22311.29866027832;1
25269.824447631836;1
25308.745208740234;1
25436.09310913086;1
26099.54248046875;1
26182.06443786621;1
27186.54231262207;4
