0.7586263636670771;1
0.9429862149851422;1
0.9751203056245319;1
0.977396198606584;1
0.9780606447421554;1
0.9875449914159122;1
0.9917210216338779;1
0.9953019898889062;1
0.9958796645816148;1
0.99812163447492;2
0.9984128228143316;1
0.999610115762161;1
0.9997644190401167;2
1.0;18

-0.36453628846628194;2
-0.2023015711608541;1
-0.20074136037839227;1
-0.20069433441872886;1
-0.20048851905220857;1
-0.19984660467752838;1
-0.19783371072459674;4
-0.18739232454729163;2
-0.15859914754401055;1
-0.15837658335394042;1
-0.15413669396684382;1
-0.15375515455017857;1
-0.15117858928625683;2
-0.14131132675667515;2
-0.13852561804052144;2
-0.12443820391931444;4
-0.11660820327819031;1
-0.11634786680175135;1
-0.1157519798098385;3
-0.11549012699588357;3
-0.11402769840246049;1
-0.11119642216176236;1
-0.10099845380769928;1
-0.1009198401421636;4
-0.09893644421507246;1
-0.09841068726586973;1
-0.09146293438917252;1
-0.0796597695417272;1
-0.06074695030428539;1
-0.06028930040545621;1
-0.05970521437083892;1
-0.057803457337374214;4
-0.05562133267048445;1
-0.05548440227040499;1
-0.049978721688177845;1
-0.04798495966571016;1
-0.039668410847647995;2
-0.03942597800980451;1
-0.039170999766604424;1
-0.03734047745341275;3
-0.03384350546897413;2
-0.03292068437991315;4
-0.02949812716964841;1
-0.029273770018056776;2
-0.029026530322060966;1
-0.02881968187837189;2
-0.027909547468796727;1
-0.027109347839433227;1
-0.025642473078040195;1
-0.023970293350354156;1
-0.023642824073282637;1
-0.020951412797606296;1
-0.02000269497815299;1
-0.018851068117752792;1
-0.01872624351771272;1
-0.01615490564818742;1
-0.011124087477839358;1
-0.010821414327892081;1
-0.0061190633009106585;1
-0.002866433794401487;1
-5.957249092088254E-4;2
0.012189082369229009;4
0.014107012069116244;1
0.014901816558428104;1
0.016168373206544618;1
0.016805816006899416;1
0.017033632256952393;1
0.01902830118051476;1
0.019057327501741165;1
0.019402238093237923;1
0.01961533945192821;1
0.02080732868781255;1
0.026970690398477656;2
0.027094432055350188;1
0.03554555129311481;3
0.036507018624651784;1
0.03687005033130618;1
0.03753608289507511;1
0.03893357124488788;1
0.043591325252612556;1
0.043783134220019414;2
0.044464290972939385;1
0.04465036077536082;2
0.04834968403712562;3
0.04835316661840336;6
0.049780614858208366;2
0.05007165074751414;1
0.05224167848361912;1
0.05274981410109085;1
0.05409809395529672;1
0.055250564917097324;1
0.056150034572251636;1
0.05629827810962151;2
0.05636088188585513;1
0.05687407094685723;1
0.05697986320852651;1
0.06479778163309477;2
0.0651248598368738;1
0.0663056460334746;1
0.06692028156382271;1
0.07108129944072146;2
0.07127163974345833;4
0.08070302015526434;1
0.08235543065494144;1
0.08600980434343257;4
0.08804290861669024;2
0.09536535250784352;4
0.09654986406223103;1
0.09820537178509278;1
0.09861340571303971;2
0.10115742393058853;2
0.10328768489733038;1
0.10378915630676339;1
0.10471569098179259;1
0.10668116292365643;1
0.10670539067349383;1
0.10699557112804459;1
0.11354919477491716;1
0.1136519751081163;1
0.11961118265677599;2
0.11993304974962102;1
0.12123152091068823;4
0.1248031494454994;2
0.12498511989922025;1
0.12582890538285893;1
0.12710129378872217;1
0.12934876895265104;1
0.1294361011524006;1
0.13062599076989798;1
0.130660302962258;1
0.13161253673173703;1
0.13267408232481956;1
0.13690417778254213;2
0.13718266704726267;1
0.13732834297631064;2
0.13760484478212565;1
0.1392889144627603;1
0.13930821828292927;2
0.13942250250656632;1
0.13943648810551237;2
0.14016803482723464;4
0.15764379413509894;2
0.16073527194891513;4
0.16978156409462875;2
0.2141361562196056;1
0.23269482849600673;4
0.23281961543224095;2
0.2334691058231032;1
0.23736194049834552;2
0.24341031133919339;1
0.248726426666216;1
0.2698950425142204;4
0.2750112486841867;4
0.28037442751122427;2
0.2803754556516234;1
0.3228649386948856;2
0.588401554964704;2
